job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,salary_in_gbp
Data Engineer,Senior-level,Full-time,On-site,2023,United States,167580,USD,167580,United States,Medium,137415.6
Data Engineer,Senior-level,Full-time,On-site,2023,United States,87980,USD,87980,United States,Medium,72143.59999999999
Data Engineer,Senior-level,Full-time,Remote,2023,United States,104000,USD,104000,United States,Medium,85280.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,65000,USD,65000,United States,Medium,53300.0
Research Engineer,Senior-level,Full-time,On-site,2023,United States,230000,USD,230000,United States,Medium,188600.0
Analytics Engineer,Senior-level,Full-time,On-site,2023,United States,197000,USD,197000,United States,Medium,161540.0
Analytics Engineer,Senior-level,Full-time,On-site,2023,United States,106000,USD,106000,United States,Medium,86920.0
Deep Learning Engineer,Mid-level,Full-time,Remote,2023,United States,150000,USD,150000,United States,Medium,122999.99999999999
Deep Learning Engineer,Mid-level,Full-time,Remote,2023,United States,100000,USD,100000,United States,Medium,82000.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,290000,USD,290000,United States,Medium,237800.0
Data Engineer,Senior-level,Full-time,On-site,2023,United States,192000,USD,192000,United States,Medium,157440.0
Data Engineer,Senior-level,Full-time,On-site,2023,United States,172800,USD,172800,United States,Medium,141696.0
Data Scientist,Senior-level,Full-time,On-site,2023,United States,300240,USD,300240,United States,Medium,246196.8
Data Scientist,Senior-level,Full-time,On-site,2023,United States,200160,USD,200160,United States,Medium,164131.19999999998
Analytics Engineer,Senior-level,Full-time,On-site,2023,United States,140000,USD,140000,United States,Medium,114800.0
Data Manager,Senior-level,Full-time,On-site,2023,United States,169000,USD,169000,United States,Medium,138580.0
Data Manager,Senior-level,Full-time,On-site,2023,United States,100000,USD,100000,United States,Medium,82000.0
Data Analyst,Senior-level,Full-time,Remote,2023,United States,110000,USD,110000,United States,Small,90200.0
Data Analyst,Senior-level,Full-time,Remote,2023,United States,80000,USD,80000,United States,Small,65600.0
Data Analyst,Entry-level,Full-time,On-site,2023,United States,55000,USD,55000,United States,Medium,45100.0
Data Analyst,Entry-level,Full-time,On-site,2023,United States,48000,USD,48000,United States,Medium,39360.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,137500,USD,137500,United States,Medium,112750.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,81500,USD,81500,United States,Medium,66830.0
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,186000,USD,186000,United States,Medium,152520.0
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,153088,USD,153088,United States,Medium,125532.15999999999
Data Infrastructure Engineer,Mid-level,Full-time,Remote,2023,United States,190000,USD,190000,United States,Medium,155800.0
Data Infrastructure Engineer,Mid-level,Full-time,Remote,2023,United States,160000,USD,160000,United States,Medium,131200.0
Data Infrastructure Engineer,Mid-level,Full-time,On-site,2023,United States,190000,USD,190000,United States,Medium,155800.0
Data Infrastructure Engineer,Mid-level,Full-time,On-site,2023,United States,183310,USD,183310,United States,Medium,150314.19999999998
Data Engineer,Senior-level,Full-time,Remote,2023,United States,66000,USD,66000,United States,Medium,54120.0
Machine Learning Engineer,Mid-level,Full-time,On-site,2023,United States,148500,USD,148500,United States,Medium,121770.0
Machine Learning Engineer,Mid-level,Full-time,On-site,2023,United States,126277,USD,126277,United States,Medium,103547.14
Data Architect,Senior-level,Full-time,On-site,2023,United States,228000,USD,228000,United States,Medium,186960.0
Machine Learning Software Engineer,Senior-level,Full-time,On-site,2023,United States,180000,USD,180000,United States,Medium,147600.0
Machine Learning Software Engineer,Senior-level,Full-time,On-site,2023,United States,90000,USD,90000,United States,Medium,73800.0
Machine Learning Software Engineer,Senior-level,Full-time,On-site,2023,United States,272000,USD,272000,United States,Medium,223040.0
Machine Learning Software Engineer,Senior-level,Full-time,On-site,2023,United States,170000,USD,170000,United States,Medium,139400.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,259000,USD,259000,United States,Medium,212380.0
Data Science Lead,Senior-level,Full-time,On-site,2023,United States,247500,USD,247500,United States,Medium,202950.0
Data Science Lead,Senior-level,Full-time,On-site,2023,United States,172200,USD,172200,United States,Medium,141204.0
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,288000,USD,288000,United States,Medium,236160.0
Data Scientist,Senior-level,Full-time,Remote,2023,United States,215050,USD,215050,United States,Medium,176341.0
Data Architect,Senior-level,Full-time,Remote,2023,United States,198000,USD,198000,United States,Medium,162360.0
Data Architect,Senior-level,Full-time,Remote,2023,United States,114000,USD,114000,United States,Medium,93480.0
Data Scientist,Senior-level,Full-time,Remote,2023,United States,209300,USD,209300,United States,Medium,171626.0
Data Scientist,Senior-level,Full-time,Remote,2023,United States,182200,USD,182200,United States,Medium,149404.0
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,147100,USD,147100,United States,Medium,120622.0
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,90700,USD,90700,United States,Medium,74374.0
Data Analyst,Senior-level,Full-time,On-site,2023,United States,227000,USD,227000,United States,Medium,186140.0
Data Architect,Senior-level,Full-time,Remote,2023,United States,160000,USD,160000,United States,Medium,131200.0
Data Analyst,Entry-level,Full-time,Remote,2023,United States,60000,USD,60000,United States,Large,49200.0
Data Analyst,Entry-level,Full-time,Hybrid,2023,Kuwait,50000,USD,50000,United States,Large,41000.0
Data Analyst,Senior-level,Full-time,On-site,2023,United States,52500,USD,52500,United States,Medium,43050.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,250000,USD,250000,United States,Medium,205000.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,162500,USD,162500,United States,Medium,133250.0
Data Analyst,Mid-level,Full-time,On-site,2023,United States,165000,USD,165000,United States,Medium,135300.0
Data Analyst,Mid-level,Full-time,On-site,2023,United States,124000,USD,124000,United States,Medium,101680.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,63000,USD,63000,United States,Medium,51660.0
Data Scientist,Mid-level,Full-time,On-site,2023,United States,170000,USD,170000,United States,Medium,139400.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,213580,USD,213580,United States,Medium,175135.59999999998
Data Engineer,Senior-level,Full-time,Remote,2023,United States,163625,USD,163625,United States,Medium,134172.5
Data Engineer,Executive-level,Full-time,On-site,2023,United States,210000,USD,210000,United States,Medium,172200.0
Data Science Manager,Senior-level,Full-time,Remote,2023,United States,231250,USD,231250,United States,Medium,189625.0
Data Science Manager,Senior-level,Full-time,Remote,2023,United States,138750,USD,138750,United States,Medium,113775.0
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,284310,USD,284310,United States,Medium,233134.19999999998
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,153090,USD,153090,United States,Medium,125533.79999999999
Data Analyst,Entry-level,Full-time,Hybrid,2023,United States,100000,USD,100000,United States,Medium,82000.0
Data Science Lead,Senior-level,Full-time,On-site,2023,United States,225900,USD,225900,United States,Medium,185238.0
Data Science Lead,Senior-level,Full-time,On-site,2023,United States,156400,USD,156400,United States,Medium,128247.99999999999
Data Analyst,Senior-level,Full-time,On-site,2023,United States,385000,USD,385000,United States,Medium,315700.0
Data Engineer,Senior-level,Full-time,On-site,2023,United States,241871,USD,241871,United States,Medium,198334.22
Data Engineer,Senior-level,Full-time,On-site,2023,United States,133832,USD,133832,United States,Medium,109742.23999999999
Data Scientist,Senior-level,Full-time,On-site,2023,United States,216100,USD,216100,United States,Medium,177202.0
Data Scientist,Senior-level,Full-time,On-site,2023,United States,140800,USD,140800,United States,Medium,115456.0
Data Scientist,Entry-level,Full-time,Hybrid,2023,United States,110000,USD,110000,United States,Small,90200.0
Data Engineer,Executive-level,Full-time,Remote,2023,United States,284000,USD,284000,United States,Medium,232880.0
Data Engineer,Executive-level,Full-time,Remote,2023,United States,236000,USD,236000,United States,Medium,193520.0
Research Engineer,Senior-level,Full-time,On-site,2023,United States,155850,USD,155850,United States,Medium,127796.99999999999
Research Engineer,Senior-level,Full-time,On-site,2023,United States,102544,USD,102544,United States,Medium,84086.08
Data Scientist,Mid-level,Full-time,Remote,2023,United States,151410,USD,151410,United States,Medium,124156.2
Data Scientist,Mid-level,Full-time,Remote,2023,United States,115360,USD,115360,United States,Medium,94595.2
Research Scientist,Mid-level,Full-time,On-site,2023,United States,85000,USD,85000,United States,Medium,69700.0
Research Scientist,Mid-level,Full-time,On-site,2023,United States,70000,USD,70000,United States,Medium,57400.0
BI Developer,Senior-level,Full-time,Remote,2023,United States,100000,USD,100000,United States,Medium,82000.0
Data Analytics Manager,Executive-level,Full-time,On-site,2023,United States,155000,USD,155000,United States,Medium,127099.99999999999
Data Analytics Manager,Executive-level,Full-time,On-site,2023,United States,140000,USD,140000,United States,Medium,114800.0
ML Engineer,Senior-level,Full-time,On-site,2023,United States,220000,USD,220000,United States,Medium,180400.0
Data Analytics Manager,Senior-level,Full-time,On-site,2023,United States,204500,USD,204500,United States,Medium,167690.0
Data Analytics Manager,Senior-level,Full-time,On-site,2023,United States,138900,USD,138900,United States,Medium,113898.0
Machine Learning Engineer,Mid-level,Full-time,Remote,2023,United States,110000,USD,110000,United States,Large,90200.0
Data Engineer,Senior-level,Full-time,Remote,2023,United States,182750,USD,182750,United States,Medium,149855.0
Data Engineer,Senior-level,Full-time,On-site,2023,United States,137500,USD,137500,United States,Medium,112750.0
Head of Data Science,Executive-level,Full-time,On-site,2023,United States,314100,USD,314100,United States,Medium,257561.99999999997
Head of Data Science,Executive-level,Full-time,On-site,2023,United States,195800,USD,195800,United States,Medium,160556.0
Applied Scientist,Senior-level,Full-time,On-site,2023,United States,205000,USD,205000,United States,Medium,168100.0
Applied Scientist,Senior-level,Full-time,On-site,2023,United States,180000,USD,180000,United States,Medium,147600.0
Data Scientist,Senior-level,Full-time,Remote,2023,United States,165000,USD,165000,United States,Medium,135300.0
Data Scientist,Senior-level,Full-time,Remote,2023,United States,144000,USD,144000,United States,Medium,118080.0
BI Developer,Entry-level,Full-time,On-site,2023,United States,160000,USD,160000,United States,Medium,131200.0
BI Developer,Entry-level,Full-time,On-site,2023,United States,100000,USD,100000,United States,Medium,82000.0
Data Manager,Senior-level,Full-time,On-site,2023,United States,199000,USD,199000,United States,Medium,163180.0
Data Manager,Senior-level,Full-time,On-site,2023,United States,112000,USD,112000,United States,Medium,91840.0
Data Engineer,Entry-level,Full-time,On-site,2023,United States,160000,USD,160000,United States,Medium,131200.0
Data Engineer,Entry-level,Full-time,On-site,2023,United States,135000,USD,135000,United States,Medium,110700.0
Data Scientist,Senior-level,Full-time,On-site,2023,United States,183000,USD,183000,United States,Medium,150060.0
Applied Scientist,Senior-level,Full-time,On-site,2023,United States,350000,USD,350000,United States,Large,287000.0
Applied Scientist,Senior-level,Full-time,On-site,2023,United States,262500,USD,262500,United States,Large,215250.0
Data Scientist,Senior-level,Full-time,Remote,2023,United States,158677,USD,158677,United States,Medium,130115.14
Data Analyst,Mid-level,Full-time,On-site,2023,United States,103200,USD,103200,United States,Medium,84624.0
Data Analyst,Mid-level,Full-time,On-site,2023,United States,61200,USD,61200,United States,Medium,50184.0
Data Architect,Senior-level,Full-time,On-site,2023,United States,174500,USD,174500,United States,Medium,143090.0
Data Architect,Senior-level,Full-time,On-site,2023,United States,113000,USD,113000,United States,Medium,92660.0
